timestamp[s] acc_x[f] acc_y[f] acc_z[f] azimuth[f] pitch[f] roll[f] heart_rate[f] is_heart_rate_valid[i] step_count[i]
16-03-30T20:37:55.000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.000000 0 0
16-03-30T20:38:00.000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.000000 0 0
16-03-30T20:38:05.000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.000000 0 0
16-03-30T20:38:10.000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.000000 0 0
16-03-30T20:38:15.000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.000000 0 0
16-03-30T20:38:20.000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.000000 0 0
16-03-30T20:38:25.000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.000000 0 0
16-03-30T20:38:30.000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.000000 0 0
16-03-30T20:38:35.000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.000000 0 0
16-03-30T20:38:40.000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.000000 0 0
16-03-30T20:38:45.000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.000000 0 0
